date,白萝卜,白条鸡,白条猪,大黄花鱼,豆粕,牛肉,农产品批发价格200指数,sz,羊肉,玉米,进口量(吨),出口量(吨),进口金额(万美元),出口金额(万美元)
2016-01-03,-0.151334991041474,-0.89140576378968,-2.17154144347761,-0.148972912317024,34.4351111004611,0.27809285059,-1.32114744613848,-1.77226582071816,1.49005821282911,31.8577421866632,-11631.1708305613,-2429.01173879497,-3187.16581592574,-777.810853505145
2016-01-10,-0.157523723193387,-0.51810983619559,-1.85066902258307,-0.902476445158718,28.2392212044033,0.48205555670635,-0.290440238006986,-1.31251592366219,0.983494975141223,31.0492795323608,-12532.5439246747,-2831.67150194769,-3688.74247842435,-720.927950654959
2016-01-17,-0.178596018621166,-0.626380676585886,-1.45547535764299,-0.605665766158851,-5.67231510597486,0.649211441980286,0.851721773168842,-1.14994904801751,1.12448033425568,15.772076737352,-12203.8840015153,-2839.87942957599,-3595.87103282419,-721.815945866023
2016-01-24,-0.12991919596929,-0.437205129432538,-1.27100693381376,-0.441629989079845,-24.5323651933014,0.762533892562364,4.24556869906731,-0.979405595944082,1.15938470991794,17.8209006268668,-11876.8472511012,-2848.08327603073,-3503.82889514269,-722.617532297098
2016-01-31,-0.0466860982918921,0.020561758587213,-0.871369684437285,-0.150667305212294,-21.960381593761,1.12448613871956,9.83495263002374,-0.867245900833602,1.09602278546856,4.6405140804143,-11552.1431813434,-2856.29492870409,-3412.74267413523,-723.338408880262
2016-02-07,-0.0217282017892264,0.315681003461767,-0.19671225628201,0.0814806363480533,-18.6943136429894,1.27612133243833,14.5408136268973,-0.98327594847811,1.32959522706365,1.29442351254542,-21012.6322626284,-967.646404161889,-4846.26568941324,-434.801115087088
2016-02-14,-0.0415584322960763,0.0565035222950625,-0.354826377516134,-0.605510429963531,-32.0038675495695,1.37743405571599,14.3505496650963,-2.02500889282289,1.61486802027474,-13.0208558329501,-20021.5494101534,-1022.55860485267,-4525.82974329465,-467.505293448387
2016-02-21,-0.01535138572645,0.125835620800535,-0.595842264051121,-0.752698261658792,-86.793985368011,0.953993158163705,11.8771596180986,-1.14908589915459,1.55618935181717,-22.9012881027361,-19707.7102583052,-1030.78560399554,-4438.24373323528,-468.026384139948
2016-02-28,-0.049631939570671,-0.0251537217551424,-1.00008236755388,-1.13605462728437,-123.463231051722,0.58080352780466,10.093212766496,-1.10305239991162,1.67370556119282,-47.0062832158093,-19398.5416103427,-1038.9875666075,-4351.97233275605,-468.496014697652
2016-03-06,-0.0555727616431185,-0.171847909043242,-1.01770109140282,-1.99618528716058,-159.14800609552,0.447534348699745,9.99291259312862,-0.948821149459058,1.60353010003192,-69.4563065345874,-2621.22088328948,-98.1857632298657,-1835.92699257825,-65.3441174245371
2016-03-13,-0.0838722565017996,0.0157889221986149,-0.876701823083837,-2.02518859674689,-164.91631581504,0.4918837711545,10.2475507478277,-0.996840122631123,1.47508454146574,-75.8193471517847,-3906.87166840872,-112.330876959855,-2186.77367388787,-69.4230994326722
2016-03-20,-0.0623701661328619,0.1533359802029,-0.75104601459288,-1.93253863387886,-179.975878186511,0.46286687370267,12.3354377363893,-0.747525593314341,1.11665012368745,-67.5780411940072,-3613.29088257166,-120.315052378388,-2104.65124876247,-69.7772733051322
2016-03-27,-0.0302547348035077,0.0894403640243417,-0.598548243275196,-1.17813570882705,-209.083265919999,0.256518629367515,12.405957655102,-0.0408430659428929,0.863853006536483,-80.7823674621357,-3325.17588061858,-128.176848588227,-2023.96493105887,-70.1022511778321
2016-04-03,0.104319261069419,0.104074942911643,-0.348194255104599,-0.606854611774563,-221.492569837292,0.275548655819356,12.4200112744847,0.143635800058127,0.900657262497571,-74.8966552109833,-9041.13933456452,-204.386250068979,-2926.39855662614,-129.339914690077
2016-04-10,0.211998412856219,0.0459788115216782,-0.0355136866690899,-0.874088927099273,-259.152198790042,0.16884041716116,10.0349561013166,0.127574435357833,1.08639929739582,-62.3548468603741,-8868.33807741203,-319.621871999855,-2616.21774288801,-184.540400185202
2016-04-17,0.237153605818835,0.113557633791385,0.204840170049386,-0.872277815890177,-278.820114821333,0.290465190942046,5.92239505980986,0.42458063021909,1.05015203304147,-61.9403530870739,-8596.89932973358,-326.968422906632,-2539.92767455954,-184.788892576752
2016-04-24,0.177560151630069,0.111904705391746,0.465477804163251,-0.583116627684712,-263.59867901167,0.276588211577361,3.58997753475373,0.532848096119527,0.994017580187501,-54.3174068876999,-8330.94064043557,-334.095340319461,-2465.0846252222,-185.012001084684
2016-05-01,0.0364558938648273,0.042707025166613,0.51481457349434,-1.71181162486839,-227.069907008524,-0.00972961822602502,2.00139003665674,0.652902441184142,0.592648854490847,-36.1314065892151,2469.560153089,24.9354843320885,47.2195790761174,-56.4679960516037
2016-05-08,-0.0410408804107985,-0.0352358059610624,0.68059535829653,-1.37927971703889,-223.568746356466,-0.0679436694691284,0.167302528615258,0.710255643916247,0.428931492048964,-55.5815314743986,5683.14090504287,-17.2514133410886,758.112263431134,-50.7471795517657
2016-05-15,-0.110634731350349,-0.0136918184334967,0.8094929254449,-0.0951593117182089,-200.666023367227,0.0649659278822499,-2.27496299845486,0.861902468125008,0.352739529667852,-58.0035599308729,5933.64001569834,-23.5981644226426,828.853007738972,-50.8760080778528
2016-05-22,-0.1934292927481,-0.154690814993317,1.1182906913906,0.520957352776768,-137.374590446505,-0.00921619140819277,-3.87152290068427,1.18802693791523,0.300876497111295,-42.2088102231562,6179.49532567354,-29.6499183478771,898.342169431686,-50.9618268460734
2016-05-29,-0.237064923426837,-0.161911346820274,1.4601960034277,0.236617257841191,-107.281027950917,-0.0543611071068035,-5.45604100090222,1.44469240691748,0.183508663294334,-27.1753580502682,6421.04613052439,-35.3927684441436,966.654228841937,-50.9968429831587
